lat,lon,elevation
45.02040816326531,-75.44897959183673,246.35540553795204
45.02040816326531,-75.42857142857143,266.22378310303276
45.02040816326531,-75.40816326530613,326.3333596294353
45.02040816326531,-75.38775510204081,352.5034301735226
45.02040816326531,-75.36734693877551,395.97915247548076
45.02040816326531,-75.34693877551021,522.3109355396747
45.02040816326531,-75.3265306122449,622.6004036573485
45.02040816326531,-75.3061224489796,737.2494029719343
45.02040816326531,-75.28571428571429,780.5985844859795
45.02040816326531,-75.26530612244898,843.1905811101037
45.02040816326531,-75.24489795918367,768.2227989811024
45.02040816326531,-75.22448979591837,638.4376632306827
45.02040816326531,-75.20408163265306,517.7957619178842
45.02040816326531,-75.18367346938776,378.805891141361
45.02040816326531,-75.16326530612245,241.61119253975954
45.02040816326531,-75.14285714285714,177.45736562649316
45.02040816326531,-75.12244897959184,289.86936276490366
45.02040816326531,-75.10204081632654,428.03110151770557
45.02040816326531,-75.08163265306122,632.2296944165987
45.02040816326531,-75.06122448979592,736.4827056812394
45.02040816326531,-75.04081632653062,790.175664292585
45.02040816326531,-75.0204081632653,672.7929241932039
45.02040816326531,-75.0,485.55351644674244
45.04081632653061,-76.0,625.5423658224142
45.04081632653061,-75.9795918367347,805.0955312853787
45.04081632653061,-75.95918367346938,784.7193824495492
45.04081632653061,-75.93877551020408,636.5407359521968
45.04081632653061,-75.91836734693878,431.6875610938957
45.04081632653061,-75.89795918367346,244.0500166376405
45.04081632653061,-75.87755102040816,236.77526724165924
45.04081632653061,-75.85714285714286,303.7753002562855
45.04081632653061,-75.83673469387755,453.7790270080727
45.04081632653061,-75.81632653061224,631.7559679602697
45.04081632653061,-75.79591836734694,718.947081763835
45.04081632653061,-75.77551020408163,860.3421238677048
45.04081632653061,-75.75510204081633,775.7210687134035
45.04081632653061,-75.73469387755102,704.2842466947369
45.04081632653061,-75.71428571428571,578.406822410579
45.04081632653061,-75.6938775510204,430.9422893367721
45.04081632653061,-75.6734693877551,383.6989363805975
45.04081632653061,-75.65306122448979,251.12253669200413
45.04081632653061,-75.63265306122449,231.09987387058047
45.04081632653061,-75.61224489795919,180.08020542572865
45.04081632653061,-75.59183673469387,218.76249646960397
45.04081632653061,-75.57142857142857,207.11254611866298
45.04081632653061,-75.55102040816327,193.30545103984872
45.04081632653061,-75.53061224489795,248.53533864911586
45.04081632653061,-75.51020408163265,264.22599103124617
45.04081632653061,-75.48979591836735,256.44571170894176
45.04081632653061,-75.46938775510205,245.5695642699693
45.04081632653061,-75.44897959183673,233.06439301781836
45.04081632653061,-75.42857142857143,207.55507067005908
45.04081632653061,-75.40816326530613,229.88414672777503
45.04081632653061,-75.38775510204081,202.6006393841788
45.04081632653061,-75.36734693877551,261.26116404438187
45.04081632653061,-75.34693877551021,280.1622369058326
45.04081632653061,-75.3265306122449,356.6193089665412
45.04081632653061,-75.3061224489796,457.4162268440189
45.04081632653061,-75.28571428571429,525.8878047606374
45.04081632653061,-75.26530612244898,688.967596304822
45.04081632653061,-75.24489795918367,770.5923863299025
45.04081632653061,-75.22448979591837,803.2285470774727
45.04081632653061,-75.20408163265306,759.4455540814686
45.04081632653061,-75.18367346938776,588.0574008186791
45.04081632653061,-75.16326530612245,461.01477630713924
45.04081632653061,-75.14285714285714,270.18374265706234
45.04081632653061,-75.12244897959184,206.34337890158295
45.04081632653061,-75.10204081632654,218.26038188349892
45.04081632653061,-75.08163265306122,390.87719926805653
45.04081632653061,-75.06122448979592,555.9139402739255
45.04081632653061,-75.04081632653062,774.8756372115516
45.04081632653061,-75.0204081632653,796.6983159894913
45.04081632653061,-75.0,703.9281519861759
45.06122448979592,-76.0,738.1107259685537
45.06122448979592,-75.9795918367347,782.955206317801
45.06122448979592,-75.95918367346938,607.0338126865773
45.06122448979592,-75.93877551020408,380.57996088869726
45.06122448979592,-75.91836734693878,239.0927318006607
45.06122448979592,-75.89795918367346,205.31814652194475
45.06122448979592,-75.87755102040816,305.7114652098887
45.06122448979592,-75.85714285714286,477.29234302135075
45.06122448979592,-75.83673469387755,675.959033912171
45.06122448979592,-75.81632653061224,751.5846145653823
45.06122448979592,-75.79591836734694,799.4564593312584
45.06122448979592,-75.77551020408163,698.2210868033956
45.06122448979592,-75.75510204081633,593.11120594746
45.06122448979592,-75.73469387755102,449.004579769506
45.06122448979592,-75.71428571428571,298.0438999278107
45.06122448979592,-75.6938775510204,212.05330084793994
45.06122448979592,-75.6734693877551,157.74396435784172
45.06122448979592,-75.65306122448979,214.77198507690085
45.06122448979592,-75.63265306122449,228.0200387593343
45.06122448979592,-75.61224489795919,325.2830064977626
45.06122448979592,-75.59183673469387,409.5004719287794
45.06122448979592,-75.57142857142857,423.9984320928305
45.06122448979592,-75.55102040816327,470.3381272265331
45.06122448979592,-75.53061224489795,510.5661142778518
45.06122448979592,-75.51020408163265,540.5487399455344
45.06122448979592,-75.48979591836735,537.2334708759104
45.06122448979592,-75.46938775510205,487.510019565224
45.06122448979592,-75.44897959183673,477.5889580526417
45.06122448979592,-75.42857142857143,439.9331673380171
45.06122448979592,-75.40816326530613,345.5476647493595
45.06122448979592,-75.38775510204081,309.96259482614175
45.06122448979592,-75.36734693877551,241.48931772975644
45.06122448979592,-75.34693877551021,204.7664652236998
45.06122448979592,-75.3265306122449,181.548761451129
45.06122448979592,-75.3061224489796,184.0606861266112
45.06122448979592,-75.28571428571429,293.77163383524754
45.06122448979592,-75.26530612244898,440.52237777534515
45.06122448979592,-75.24489795918367,583.4906752231653
45.06122448979592,-75.22448979591837,714.5313770652007
45.06122448979592,-75.20408163265306,826.5630383621531
45.06122448979592,-75.18367346938776,782.5589712541861
45.06122448979592,-75.16326530612245,671.7610363575023
45.06122448979592,-75.14285714285714,469.80775031682475
45.06122448979592,-75.12244897959184,288.5221422482683
45.06122448979592,-75.10204081632654,221.0590585242605
45.06122448979592,-75.08163265306122,234.31727889839186
45.06122448979592,-75.06122448979592,335.115719741147
45.06122448979592,-75.04081632653062,612.591449143519
45.06122448979592,-75.0204081632653,799.4208462515128
45.06122448979592,-75.0,782.0961066633513
45.08163265306123,-76.0,745.0999747535088
45.08163265306123,-75.9795918367347,645.7222287268304
45.08163265306123,-75.95918367346938,414.22238072637214
45.08163265306123,-75.93877551020408,234.92073135790378
45.08163265306123,-75.91836734693878,199.5690717688135
45.08163265306123,-75.89795918367346,343.7961957066217
45.08163265306123,-75.87755102040816,522.1741087015416
45.08163265306123,-75.85714285714286,714.1277912837644
45.08163265306123,-75.83673469387755,838.6917795681857
45.08163265306123,-75.81632653061224,748.8693579032638
45.08163265306123,-75.79591836734694,648.4727536866226
45.08163265306123,-75.77551020408163,464.6118376936693
45.08163265306123,-75.75510204081633,332.06534824393685
45.08163265306123,-75.73469387755102,221.36762065158712
45.08163265306123,-75.71428571428571,205.21915233108015
45.08163265306123,-75.6938775510204,220.98942935208274
45.08163265306123,-75.6734693877551,323.4579764979857
45.08163265306123,-75.65306122448979,398.86431986208976
45.08163265306123,-75.63265306122449,535.854019838122
45.08163265306123,-75.61224489795919,624.6576003750444
45.08163265306123,-75.59183673469387,623.4219415351007
45.08163265306123,-75.57142857142857,738.2411132552663
45.08163265306123,-75.55102040816327,736.7764274384751
45.08163265306123,-75.53061224489795,739.0031466070025
45.08163265306123,-75.51020408163265,781.5273446359039
45.08163265306123,-75.48979591836735,716.5982723939757
45.08163265306123,-75.46938775510205,738.5363525321786
45.08163265306123,-75.44897959183673,728.1106456669378
45.08163265306123,-75.42857142857143,709.9799151437372
45.08163265306123,-75.40816326530613,665.2398737597753
45.08163265306123,-75.38775510204081,609.5816810525342
45.08163265306123,-75.36734693877551,513.9696130340927
45.08163265306123,-75.34693877551021,461.52716659509326
45.08163265306123,-75.3265306122449,312.48428975473456
45.08163265306123,-75.3061224489796,246.0831972486001
45.08163265306123,-75.28571428571429,225.79925235445452
45.08163265306123,-75.26530612244898,235.63062081392636
45.08163265306123,-75.24489795918367,329.6756294417295
45.08163265306123,-75.22448979591837,499.42653546184664
45.08163265306123,-75.20408163265306,599.0045620555237
45.08163265306123,-75.18367346938776,757.0989857263285
45.08163265306123,-75.16326530612245,802.0735462247064
45.08163265306123,-75.14285714285714,737.9803266410752
45.08163265306123,-75.12244897959184,492.3667420590826
45.08163265306123,-75.10204081632654,295.77221040108316
45.08163265306123,-75.08163265306122,228.61316662400318
45.08163265306123,-75.06122448979592,228.84975321076706
45.08163265306123,-75.04081632653062,398.8371931667265
45.08163265306123,-75.0204081632653,629.7080234980671
45.08163265306123,-75.0,780.0371159375641
45.10204081632653,-76.0,622.2052735745893
45.10204081632653,-75.9795918367347,436.593550484365
45.10204081632653,-75.95918367346938,222.29001319157942
45.10204081632653,-75.93877551020408,189.36490651823567
45.10204081632653,-75.91836734693878,307.06291293126264
45.10204081632653,-75.89795918367346,546.8845485208478
45.10204081632653,-75.87755102040816,752.6151917812349
45.10204081632653,-75.85714285714286,766.4559278800928
45.10204081632653,-75.83673469387755,759.3433950974576
45.10204081632653,-75.81632653061224,591.6435217612532
45.10204081632653,-75.79591836734694,388.42612902213733
45.10204081632653,-75.77551020408163,251.9885826672011
45.10204081632653,-75.75510204081633,195.3482616656511
45.10204081632653,-75.73469387755102,253.0312541834028
45.10204081632653,-75.71428571428571,305.656551093073
45.10204081632653,-75.6938775510204,474.7305740758331
45.10204081632653,-75.6734693877551,624.0620524696872
45.10204081632653,-75.65306122448979,677.8012263726915
45.10204081632653,-75.63265306122449,746.0009983729701
45.10204081632653,-75.61224489795919,837.1267564013473
45.10204081632653,-75.59183673469387,792.9488334169049
45.10204081632653,-75.57142857142857,776.6697307676899
45.10204081632653,-75.55102040816327,797.8693292412338
45.10204081632653,-75.53061224489795,763.8417392070294
45.10204081632653,-75.51020408163265,780.0313254152039
45.10204081632653,-75.48979591836735,736.6958706408764
45.10204081632653,-75.46938775510205,779.5580412894432
45.10204081632653,-75.44897959183673,767.4891496118609
45.10204081632653,-75.42857142857143,795.519268279902
45.10204081632653,-75.40816326530613,805.0904581566665
45.10204081632653,-75.38775510204081,783.0488673554202
45.10204081632653,-75.36734693877551,756.5264582520144
45.10204081632653,-75.34693877551021,686.6782793721084
45.10204081632653,-75.3265306122449,570.5523736525312
45.10204081632653,-75.3061224489796,440.35096948794103
45.10204081632653,-75.28571428571429,322.5644232843136
45.10204081632653,-75.26530612244898,245.30401198661352
45.10204081632653,-75.24489795918367,213.19252025775856
45.10204081632653,-75.22448979591837,248.0860946980287
45.10204081632653,-75.20408163265306,378.42806234048516
45.10204081632653,-75.18367346938776,561.29098670574
45.10204081632653,-75.16326530612245,747.5881821751618
45.10204081632653,-75.14285714285714,824.5514844210234
45.10204081632653,-75.12244897959184,714.4609246981503
45.10204081632653,-75.10204081632654,565.0287444905994
45.10204081632653,-75.08163265306122,337.0946035342554
45.10204081632653,-75.06122448979592,196.5269007366271
45.10204081632653,-75.04081632653062,228.78781925810765
45.10204081632653,-75.0204081632653,415.3349973261481
45.10204081632653,-75.0,657.5042935117604
45.12244897959184,-76.0,461.8512870312921
45.12244897959184,-75.9795918367347,281.708366545412
45.12244897959184,-75.95918367346938,177.90777425525525
45.12244897959184,-75.93877551020408,304.56455055440574
45.12244897959184,-75.91836734693878,528.6391593913769
45.12244897959184,-75.89795918367346,741.8700310598755
45.12244897959184,-75.87755102040816,774.9546653410265
45.12244897959184,-75.85714285714286,729.543834116676
45.12244897959184,-75.83673469387755,535.4768535431107
45.12244897959184,-75.81632653061224,361.9547949606394
45.12244897959184,-75.79591836734694,230.5195414255611
45.12244897959184,-75.77551020408163,209.33904108581433
45.12244897959184,-75.75510204081633,296.4382308372392
45.12244897959184,-75.73469387755102,408.77779533248435
45.12244897959184,-75.71428571428571,584.6143232468842
45.12244897959184,-75.6938775510204,710.041571705155
45.12244897959184,-75.6734693877551,790.7904385641255
45.12244897959184,-75.65306122448979,778.829370373308
45.12244897959184,-75.63265306122449,767.2591295099625
45.12244897959184,-75.61224489795919,700.8027451334809
45.12244897959184,-75.59183673469387,681.7233857952879
45.12244897959184,-75.57142857142857,617.5853779604275
45.12244897959184,-75.55102040816327,576.7374802825127
45.12244897959184,-75.53061224489795,515.2985694475699
45.12244897959184,-75.51020408163265,545.5207874502364
45.12244897959184,-75.48979591836735,481.09286325840196
45.12244897959184,-75.46938775510205,527.6710854578837
45.12244897959184,-75.44897959183673,563.9236116880503
45.12244897959184,-75.42857142857143,585.0748437394873
45.12244897959184,-75.40816326530613,663.8701198903987
45.12244897959184,-75.38775510204081,715.4456062277628
45.12244897959184,-75.36734693877551,799.9303593674707
45.12244897959184,-75.34693877551021,788.9008108262863
45.12244897959184,-75.3265306122449,788.502058198622
45.12244897959184,-75.3061224489796,686.1021126842564
45.12244897959184,-75.28571428571429,577.0847110832298
45.12244897959184,-75.26530612244898,411.7696886559448
45.12244897959184,-75.24489795918367,267.170785482706
45.12244897959184,-75.22448979591837,188.9738604111854
45.12244897959184,-75.20408163265306,214.02681652328835
45.12244897959184,-75.18367346938776,379.329117140217
45.12244897959184,-75.16326530612245,535.7364900713759
45.12244897959184,-75.14285714285714,721.0651929239665
45.12244897959184,-75.12244897959184,779.1201357988504
45.12244897959184,-75.10204081632654,740.926611346838
45.12244897959184,-75.08163265306122,525.812638355502
45.12244897959184,-75.06122448979592,331.8106173681429
45.12244897959184,-75.04081632653062,178.8978134122778
45.12244897959184,-75.0204081632653,300.05230542777
45.12244897959184,-75.0,486.70403504237555
45.142857142857146,-76.0,310.18500000847524
45.142857142857146,-75.9795918367347,195.14750035538694
45.142857142857146,-75.95918367346938,283.78074260422284
45.142857142857146,-75.93877551020408,519.6870657348476
45.142857142857146,-75.91836734693878,711.348190667127
45.142857142857146,-75.89795918367346,838.0621896560176
45.142857142857146,-75.87755102040816,707.4832544195419
45.142857142857146,-75.85714285714286,537.0777001228
45.142857142857146,-75.83673469387755,329.2945634884918
45.142857142857146,-75.81632653061224,233.8348627279797
45.142857142857146,-75.79591836734694,229.28358876702387
45.142857142857146,-75.77551020408163,355.1575585416867
45.142857142857146,-75.75510204081633,522.9337253305938
45.142857142857146,-75.73469387755102,642.8507377089547
45.142857142857146,-75.71428571428571,773.4515198924723
45.142857142857146,-75.6938775510204,760.0754833723997
45.142857142857146,-75.6734693877551,755.9978690006284
45.142857142857146,-75.65306122448979,655.3866281202742
45.142857142857146,-75.63265306122449,581.6093000262288
45.142857142857146,-75.61224489795919,451.94761553838686
45.142857142857146,-75.59183673469387,363.2847071621468
45.142857142857146,-75.57142857142857,331.0751297644258
45.142857142857146,-75.55102040816327,273.0859802034285
45.142857142857146,-75.53061224489795,243.4346796761491
45.142857142857146,-75.51020408163265,266.7413138411898
45.142857142857146,-75.48979591836735,246.45439780036645
45.142857142857146,-75.46938775510205,224.11682887535062
45.142857142857146,-75.44897959183673,294.5842528524203
45.142857142857146,-75.42857142857143,350.9014618851069
45.142857142857146,-75.40816326530613,375.5070780833215
45.142857142857146,-75.38775510204081,464.3623934782846
45.142857142857146,-75.36734693877551,535.3346593032687
45.142857142857146,-75.34693877551021,649.5024501943639
45.142857142857146,-75.3265306122449,755.7354040867957
45.142857142857146,-75.3061224489796,761.5445017858957
45.142857142857146,-75.28571428571429,793.4093971751784
45.142857142857146,-75.26530612244898,681.736897931946
45.142857142857146,-75.24489795918367,516.2147037011646
45.142857142857146,-75.22448979591837,355.6826680200971
45.142857142857146,-75.20408163265306,206.54279842447747
45.142857142857146,-75.18367346938776,227.78951785826297
45.142857142857146,-75.16326530612245,356.44033643822195
45.142857142857146,-75.14285714285714,542.6788658434702
45.142857142857146,-75.12244897959184,712.8659088569495
45.142857142857146,-75.10204081632654,840.8638952900488
45.142857142857146,-75.08163265306122,751.0773874299572
45.142857142857146,-75.06122448979592,496.35841751755834
45.142857142857146,-75.04081632653062,302.7750990329274
45.142857142857146,-75.0204081632653,198.89048196819047
45.142857142857146,-75.0,280.8706041629025
45.16326530612245,-76.0,230.329887263878
45.16326530612245,-75.9795918367347,227.0749213104933
45.16326530612245,-75.95918367346938,456.0930856192736
45.16326530612245,-75.93877551020408,642.9634580562017
45.16326530612245,-75.91836734693878,794.8622509573559
45.16326530612245,-75.89795918367346,769.8613465862489
45.16326530612245,-75.87755102040816,593.6531439275024
45.16326530612245,-75.85714285714286,361.86174870450975
45.16326530612245,-75.83673469387755,220.43353785757498
45.16326530612245,-75.81632653061224,235.13614157492432
45.16326530612245,-75.79591836734694,346.7911965809382
45.16326530612245,-75.77551020408163,574.2353754945805
45.16326530612245,-75.75510204081633,738.585465369831
45.16326530612245,-75.73469387755102,764.0030469600686
45.16326530612245,-75.71428571428571,734.9539708715332
45.16326530612245,-75.6938775510204,640.6159420229508
45.16326530612245,-75.6734693877551,516.9142991054155
45.16326530612245,-75.65306122448979,381.7809462342235
45.16326530612245,-75.63265306122449,287.93563524158134
45.16326530612245,-75.61224489795919,275.86552112313956
45.16326530612245,-75.59183673469387,190.41120587813555
45.16326530612245,-75.57142857142857,235.38744631803112
45.16326530612245,-75.55102040816327,238.60539701116923
45.16326530612245,-75.53061224489795,250.38468023219562
45.16326530612245,-75.51020408163265,269.4613283972494
45.16326530612245,-75.48979591836735,282.55848466546036
45.16326530612245,-75.46938775510205,208.23908499706803
45.16326530612245,-75.44897959183673,197.7916704339795
45.16326530612245,-75.42857142857143,221.1828939246392
45.16326530612245,-75.40816326530613,214.89334252697728
45.16326530612245,-75.38775510204081,249.00341022603814
45.16326530612245,-75.36734693877551,304.1848564322356
45.16326530612245,-75.34693877551021,399.53075804649256
45.16326530612245,-75.3265306122449,529.1754180735442
45.16326530612245,-75.3061224489796,641.4266262008601
45.16326530612245,-75.28571428571429,786.7143874012231
45.16326530612245,-75.26530612244898,818.8884421531518
45.16326530612245,-75.24489795918367,718.7988863282139
45.16326530612245,-75.22448979591837,595.7126471488333
45.16326530612245,-75.20408163265306,362.93168886281063
45.16326530612245,-75.18367346938776,233.88620118388613
45.16326530612245,-75.16326530612245,197.68219640434523
45.16326530612245,-75.14285714285714,360.0415236146967
45.16326530612245,-75.12244897959184,545.3332843555094
45.16326530612245,-75.10204081632654,716.9374537774951
45.16326530612245,-75.08163265306122,784.4220556417089
45.16326530612245,-75.06122448979592,676.3265018303958
45.16326530612245,-75.04081632653062,458.71096249750565
45.16326530612245,-75.0204081632653,229.6237506621377
45.16326530612245,-75.0,219.10007354308905
45.183673469387756,-76.0,203.83579805630475
45.183673469387756,-75.9795918367347,356.3633025197752
45.183673469387756,-75.95918367346938,594.9301732742636
45.183673469387756,-75.93877551020408,776.8616154130585
45.183673469387756,-75.91836734693878,758.1142534469424
45.183673469387756,-75.89795918367346,586.3019992228418
45.183673469387756,-75.87755102040816,367.4722965775113
45.183673469387756,-75.85714285714286,193.39292521891537
45.183673469387756,-75.83673469387755,248.57647777585055
45.183673469387756,-75.81632653061224,381.7293062605023
45.183673469387756,-75.79591836734694,595.746681253919
45.183673469387756,-75.77551020408163,736.2787374211334
45.183673469387756,-75.75510204081633,780.6163123094489
45.183673469387756,-75.73469387755102,722.8195938032593
45.183673469387756,-75.71428571428571,592.1739320479517
45.183673469387756,-75.6938775510204,419.01943758112697
45.183673469387756,-75.6734693877551,258.5680840424977
45.183673469387756,-75.65306122448979,204.99282778845597
45.183673469387756,-75.63265306122449,230.96332463378252
45.183673469387756,-75.61224489795919,285.64271259627463
45.183673469387756,-75.59183673469387,258.87797517675045
45.183673469387756,-75.57142857142857,381.7676703424311
45.183673469387756,-75.55102040816327,412.77406370590785
45.183673469387756,-75.53061224489795,452.40909415687014
45.183673469387756,-75.51020408163265,457.57878380247246
45.183673469387756,-75.48979591836735,459.2616197260107
45.183673469387756,-75.46938775510205,429.0215580643515
45.183673469387756,-75.44897959183673,385.4402274723492
45.183673469387756,-75.42857142857143,404.2331779447013
45.183673469387756,-75.40816326530613,281.6235863920675
45.183673469387756,-75.38775510204081,222.08291665721296
45.183673469387756,-75.36734693877551,191.85277993169348
45.183673469387756,-75.34693877551021,198.55470535607387
45.183673469387756,-75.3265306122449,290.18821047502297
45.183673469387756,-75.3061224489796,409.5661947494139
45.183673469387756,-75.28571428571429,571.3833766598258
45.183673469387756,-75.26530612244898,763.4797994777608
45.183673469387756,-75.24489795918367,794.4632978433633
45.183673469387756,-75.22448979591837,758.4764852883123
45.183673469387756,-75.20408163265306,630.4290968751744
45.183673469387756,-75.18367346938776,401.58196168721315
45.183673469387756,-75.16326530612245,256.0415049263213
45.183673469387756,-75.14285714285714,225.94489365007868
45.183673469387756,-75.12244897959184,350.0739824226454
45.183673469387756,-75.10204081632654,564.1868437128556
45.183673469387756,-75.08163265306122,784.5875870199806
45.183673469387756,-75.06122448979592,772.473108422604
45.183673469387756,-75.04081632653062,593.8573876095243
45.183673469387756,-75.0204081632653,411.44858812126574
45.183673469387756,-75.0,223.01765030205308
45.204081632653065,-76.0,297.3118529896203
45.204081632653065,-75.9795918367347,556.4620185120413
45.204081632653065,-75.95918367346938,734.0471914157616
45.204081632653065,-75.93877551020408,820.1492242414187
45.204081632653065,-75.91836734693878,646.9920321058312
45.204081632653065,-75.89795918367346,381.0860128590627
45.204081632653065,-75.87755102040816,212.84781798717603
45.204081632653065,-75.85714285714286,242.4987740166663
45.204081632653065,-75.83673469387755,385.77797127577355
45.204081632653065,-75.81632653061224,589.8580865903315
45.204081632653065,-75.79591836734694,783.2930964635091
45.204081632653065,-75.77551020408163,766.9769013657387
45.204081632653065,-75.75510204081633,677.5770196393199
45.204081632653065,-75.73469387755102,492.6294695461023
45.204081632653065,-75.71428571428571,336.0234845628416
45.204081632653065,-75.6938775510204,257.6139990982666
45.204081632653065,-75.6734693877551,200.7767322872147
45.204081632653065,-75.65306122448979,256.47235092052523
45.204081632653065,-75.63265306122449,350.92165178967974
45.204081632653065,-75.61224489795919,435.6030947265483
45.204081632653065,-75.59183673469387,583.1025839731574
45.204081632653065,-75.57142857142857,644.8979540549484
45.204081632653065,-75.55102040816327,683.2074700331146
45.204081632653065,-75.53061224489795,725.6376767377903
45.204081632653065,-75.51020408163265,743.5259257042037
45.204081632653065,-75.48979591836735,752.0270332076032
45.204081632653065,-75.46938775510205,740.8181066196056
45.204081632653065,-75.44897959183673,689.9261167665358
45.204081632653065,-75.42857142857143,649.2190762868503
45.204081632653065,-75.40816326530613,579.619312433585
45.204081632653065,-75.38775510204081,471.7215790370876
45.204081632653065,-75.36734693877551,313.98344433115244
45.204081632653065,-75.34693877551021,263.4829456647728
45.204081632653065,-75.3265306122449,207.3057442693905
45.204081632653065,-75.3061224489796,217.21528942714338
45.204081632653065,-75.28571428571429,369.12949403902513
45.204081632653065,-75.26530612244898,484.3480784917614
45.204081632653065,-75.24489795918367,663.157448371894
45.204081632653065,-75.22448979591837,800.0942494389622
45.204081632653065,-75.20408163265306,761.1638490614133
45.204081632653065,-75.18367346938776,607.2272237103446
45.204081632653065,-75.16326530612245,387.28889924788206
45.204081632653065,-75.14285714285714,233.56897343800898
45.204081632653065,-75.12244897959184,225.21934471557392
45.204081632653065,-75.10204081632654,414.460050332904
45.204081632653065,-75.08163265306122,661.5371181012817
45.204081632653065,-75.06122448979592,768.4493856778168
45.204081632653065,-75.04081632653062,729.2419896560705
45.204081632653065,-75.0204081632653,554.4547756069611
45.204081632653065,-75.0,294.7676751471674
45.224489795918366,-76.0,440.54496979373204
45.224489795918366,-75.9795918367347,666.8680095022906
45.224489795918366,-75.95918367346938,813.424509710886
45.224489795918366,-75.93877551020408,693.715033664934
45.224489795918366,-75.91836734693878,437.9022459680769
45.224489795918366,-75.89795918367346,246.51502100661273
45.224489795918366,-75.87755102040816,200.67745572341443
45.224489795918366,-75.85714285714286,390.81773598857717
45.224489795918366,-75.83673469387755,564.2865522145382
45.224489795918366,-75.81632653061224,755.2808881603429
45.224489795918366,-75.79591836734694,775.4543849661902
45.224489795918366,-75.77551020408163,664.676536879059
45.224489795918366,-75.75510204081633,450.77179050212425
45.224489795918366,-75.73469387755102,303.55685225703854
45.224489795918366,-75.71428571428571,185.96126624328213
45.224489795918366,-75.6938775510204,229.4076760423962
45.224489795918366,-75.6734693877551,307.9974273582374
45.224489795918366,-75.65306122448979,464.9876852068066
45.224489795918366,-75.63265306122449,604.9869268405063
45.224489795918366,-75.61224489795919,720.6254209265488
45.224489795918366,-75.59183673469387,772.5873578675531
45.224489795918366,-75.57142857142857,812.2853064051512
